(1, 0.4121643556499883, 0.3866085449741777)
(2, 0.3865278321508034, 0.38287426641584843)
(3, 0.38148210024288304, 0.3970886208557221)
(4, 0.3823273541592503, 0.37570568396148624)
(5, 0.38187124920041754, 0.3797452538124877)
(6, 0.38166466489812895, 0.3868703006870905)
(7, 0.3792280192403555, 0.3894517716697433)
(8, 0.3808668108674036, 0.3769832701021631)
(9, 0.38031505718799574, 0.3891975509059398)
(10, 0.3807922917802226, 0.387745577973068)
(11, 0.3800149475950082, 0.3941951358543523)
(12, 0.3813050669259046, 0.39077479228115525)
(13, 0.38130672488603684, 0.38162807446849784)
(14, 0.38117538431618075, 0.38558337341248833)
(15, 0.3793900335187615, 0.38981497018176653)
(16, 0.37975548516126983, 0.38506068277606365)
(17, 0.3799174022356352, 0.38376440825766245)
(18, 0.38108435682986486, 0.3832509306147211)
(19, 0.37870905376513475, 0.3900000640432195)
(20, 0.3797612283112773, 0.37915852061545885)
(21, 0.3819885077193765, 0.3903262413293815)
(22, 0.3788164441984113, 0.38390025347240647)
(23, 0.37990524158595557, 0.38593704953457714)
(24, 0.37880033707219174, 0.3724808439488996)
(25, 0.3771437698070171, 0.37836934824432633)
(26, 0.37883917525149907, 0.3879713566853357)
(27, 0.3782926935834996, 0.38477003342617133)
(28, 0.3787043607242212, 0.39055844423189656)
(29, 0.38115044656093283, 0.3948565980887659)
(30, 0.3773653952484888, 0.3845127592509388)
(31, 0.37726104371327096, 0.3949608469913454)
(32, 0.3767194111378835, 0.3767348312295864)
(33, 0.3792526803774449, 0.391516314162779)
(34, 0.38102363036648745, 0.3906482456826888)
(35, 0.3813564177559908, 0.40018753391654516)
(36, 0.3814083677685526, 0.37755591344484096)
(37, 0.3785756217281553, 0.38836909659321167)
(38, 0.37999808767909793, 0.40039260630525136)
(39, 0.38034059424661676, 0.39200130759304386)
(40, 0.380356658957258, 0.37147634655031414)
(41, 0.37938828714263045, 0.3770580271854851)
(42, 0.3775917792721886, 0.3729247023046662)
(43, 0.3779350121507869, 0.3919309282580789)
(44, 0.3775132718312545, 0.38601406101940566)
(45, 0.3798947328621713, 0.3859199357153177)
(46, 0.3820868306932538, 0.3729562243764918)
(47, 0.38028816848967306, 0.3680464110677191)
(48, 0.3815245361043145, 0.3926382032268654)
(49, 0.37773127653357863, 0.38979251222069056)
(50, 0.3795196669719282, 0.3913401096685056)
(51, 0.376984552224337, 0.3829251985556006)
(52, 0.37714776872139594, 0.3860585895665025)
(53, 0.37906705676952723, 0.3729349822009648)
(54, 0.37921884795513744, 0.3822457186457467)
(55, 0.3785336183031475, 0.39197893434924286)
(56, 0.3766093646700744, 0.38315959023489954)
(57, 0.3784326380214669, 0.37651137299180754)
(58, 0.37891650903915397, 0.3869549999868788)
(59, 0.37676473290664053, 0.3800970463804056)
(60, 0.37938849014898274, 0.38275539258473584)
(61, 0.3774719219807062, 0.3828317761039615)
(62, 0.3778387553611114, 0.37276424500523064)
(63, 0.3782494130431274, 0.3706596241744802)
(64, 0.3776423047066013, 0.3782386011804696)
(65, 0.3781397621147254, 0.3705691712563168)
(66, 0.3783360244201823, 0.37886616573553394)
(67, 0.3778387239664084, 0.3826461924380519)
(68, 0.3775360483730641, 0.39091066479720693)
(69, 0.37703650142752804, 0.37242708683885756)
(70, 0.3791775836629151, 0.370910458912092)
(71, 0.3770818913381686, 0.3862603319727312)
(72, 0.3789038405243464, 0.3841363696626166)
(73, 0.3754598616470249, 0.36449657836607935)
(74, 0.3781987414473361, 0.3811038096292417)
(75, 0.3772548777085263, 0.372900521710125)
(76, 0.37841109746998386, 0.37729956611300935)
(77, 0.3779437346665909, 0.38371865327573357)
(78, 0.38033298077934974, 0.3833487631504435)
(79, 0.3794866671653679, 0.3715701203975996)
(80, 0.3772357110393272, 0.3927784396699292)
(81, 0.3772000466332492, 0.38401703621867095)
(82, 0.3762161314460953, 0.3842539796553257)
(83, 0.3792223282982435, 0.3816181906436657)
(84, 0.3767828570582527, 0.3848308623395434)
(85, 0.37923680040049074, 0.38738973094676593)
(86, 0.38076404270992087, 0.36221345585800163)
(87, 0.37852206154307566, 0.38805343784343616)
(88, 0.3811477205023036, 0.38856730960419883)
(89, 0.3763689668073238, 0.37976536576698866)
(90, 0.3773709154212567, 0.3616925336881954)
(91, 0.37713278941756856, 0.3737437521615817)
(92, 0.37924795899820946, 0.37431404078794084)
(93, 0.3776697568079116, 0.37532020241487946)
(94, 0.3763866105331934, 0.37677986449343787)
(95, 0.3752236934578246, 0.3808683542010334)
(96, 0.37568754728097287, 0.3826928124692496)
(97, 0.3751817652797368, 0.38761270833911576)
(98, 0.37635159085356196, 0.3690857679735669)
(99, 0.3759529562144737, 0.37911413417665035)
(100, 0.37524508063222134, 0.3861558488362131)
