(1, 0.4942169002585386, 1.444268604039569, 1.0665064880753186)
(2, 0.5418424275411621, 1.2878654067861295, 0.8990575239086644)
(3, 0.5640223159613553, 1.2462201260747168, 0.9570289818031605)
(4, 0.5694652333650837, 1.2497611339945371, 0.9333734124590667)
(5, 0.5863382773166417, 1.2139683473755902, 0.8695145696969414)
(6, 0.5727309838073207, 1.2197237407758472, 0.8827672232962459)
(7, 0.583888964484964, 1.2209904357943147, 0.8810023805192455)
(8, 0.5954551639678868, 1.1930775373616136, 0.898765842266539)
(9, 0.5946387263573275, 1.2100595524059037, 0.8934805642491005)
(10, 0.5943665804871411, 1.198700936885703, 0.8904360751552983)
(11, 0.5890597360185059, 1.1961872792992494, 0.9496188720178201)
(12, 0.5728670567424139, 1.2257695360961407, 0.8731380829898865)
(13, 0.5841611103551504, 1.2045321315780577, 0.8572378679673974)
(14, 0.5964076745135393, 1.1880668036777253, 0.9193106126861528)
(15, 0.5969519662539121, 1.1691328429320904, 0.8652485950880876)
(16, 0.587835079602667, 1.2013205138964287, 0.9075276301337216)
(17, 0.607293509320996, 1.1656934147287803, 0.9343380518602364)
(18, 0.5999455708259627, 1.1688314346373645, 0.8440383923101601)
(19, 0.5945026534222343, 1.1853781423988343, 0.8330919735364831)
(20, 0.5959994557082596, 1.1811062817001514, 0.8855237756380745)
(21, 0.5862022043815485, 1.1917504572422437, 0.8634273893745879)
(22, 0.5825282351340318, 1.2041652403015122, 0.8568187444990477)
(23, 0.5822560892638454, 1.2071586496895972, 0.8753850298711121)
(24, 0.6085181657368349, 1.1506115869007618, 0.855243854500479)
(25, 0.6067492175806232, 1.1783619200235003, 0.9081100849997481)
(26, 0.6028031024629201, 1.1720526273371084, 0.8409945037120636)
(27, 0.593005851136209, 1.1946624484868902, 0.8693803162473697)
(28, 0.6000816437610559, 1.1774633861356791, 0.8626027949069204)
(29, 0.5917811947203702, 1.1841352898025246, 0.8695285094361479)
(30, 0.5968158933188189, 1.1775127770868514, 1.0477722348684875)
(31, 0.5946387263573275, 1.1825771832193832, 0.8248336460414988)
(32, 0.5983126956048442, 1.1721780148032175, 0.8263104200732241)
(33, 0.6002177166961491, 1.1638867762966258, 0.8139756751187434)
(34, 0.599537352020683, 1.1764956458028422, 0.8526973456699983)
(35, 0.5894679548237856, 1.1964133299312407, 0.804075733559266)
(36, 0.6097428221526738, 1.1567071348898474, 0.937334285725555)
(37, 0.6106953326983263, 1.1590234784776106, 0.8345107432854325)
(38, 0.6021227377874541, 1.176484477478698, 0.8291466335158149)
(39, 0.6106953326983263, 1.1598888578422686, 0.8252081406324551)
